127.0.0.1 - - [01/Jul/2016:13:05:54 +0800] "GET /syhz-web/js/app/deliver_order/list.js HTTP/1.1" 200 198
127.0.0.1 - - [01/Jul/2016:13:05:54 +0800] "GET /syhz-web/js/lib/My97DatePicker/skin/WdatePicker.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:13:05:54 +0800] "GET /syhz-web/js/lib/amaze/fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:13:05:55 +0800] "GET /syhz-web/arrival_plan/list/view HTTP/1.1" 200 11900
127.0.0.1 - - [01/Jul/2016:13:05:55 +0800] "GET /syhz-web/js/app/arrival_plan/list.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:13:25:32 +0800] "GET /syhz-web/recipient/list/view HTTP/1.1" 200 17348
127.0.0.1 - - [01/Jul/2016:13:25:32 +0800] "GET /syhz-web/js/lib/amaze/css/amazeui.min.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:13:25:32 +0800] "GET /syhz-web/css/common.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:13:25:32 +0800] "GET /syhz-web/js/lib/amaze/css/app.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:13:25:32 +0800] "GET /syhz-web/js/lib/jquery/jquery-1.10.0.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:13:25:32 +0800] "GET /syhz-web/js/lib/datatables-master/amazeui.datatables.min.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:13:25:32 +0800] "GET /syhz-web/js/lib/amaze/js/amazeui.min.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:13:25:32 +0800] "GET /syhz-web/js/lib/My97DatePicker/WdatePicker.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:13:25:32 +0800] "GET /syhz-web/js/lib/amaze/js/jquery.min.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:13:25:32 +0800] "GET /syhz-web/js/lib/datatables-master/amazeui.datatables.min.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:13:25:32 +0800] "GET /syhz-web/js/lib/Validform/Validform_v5.3.2.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:13:25:32 +0800] "GET /syhz-web/js/lib/jquery/jquery.form.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:13:25:32 +0800] "GET /syhz-web/js/app/inc/header.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:13:25:32 +0800] "GET /syhz-web/js/app/inc/nav.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:13:25:32 +0800] "GET /syhz-web/js/lib/Validform/Validform_Datatype.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:13:25:32 +0800] "GET /syhz-web/js/app/inc/modal.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:13:25:32 +0800] "GET /syhz-web/js/app/recipient/list.js HTTP/1.1" 200 3121
127.0.0.1 - - [01/Jul/2016:13:25:32 +0800] "GET /syhz-web/js/lib/My97DatePicker/skin/WdatePicker.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:13:25:32 +0800] "GET /syhz-web/js/lib/amaze/fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:13:26:40 +0800] "GET /syhz-web/recipient/add/view HTTP/1.1" 200 10247
127.0.0.1 - - [01/Jul/2016:13:26:40 +0800] "GET /syhz-web/js/app/recipient/add.js HTTP/1.1" 200 65
127.0.0.1 - - [01/Jul/2016:14:58:43 +0800] "GET /syhz-web/arrival_plan/list/view HTTP/1.1" 200 11900
127.0.0.1 - - [01/Jul/2016:14:58:44 +0800] "GET /syhz-web/css/common.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:14:58:44 +0800] "GET /syhz-web/js/lib/datatables-master/amazeui.datatables.min.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:14:58:44 +0800] "GET /syhz-web/js/lib/My97DatePicker/WdatePicker.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:14:58:44 +0800] "GET /syhz-web/js/lib/jquery/jquery-1.10.0.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:14:58:44 +0800] "GET /syhz-web/js/lib/amaze/css/amazeui.min.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:14:58:44 +0800] "GET /syhz-web/js/lib/jquery/jquery.form.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:14:58:44 +0800] "GET /syhz-web/js/lib/datatables-master/amazeui.datatables.min.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:14:58:44 +0800] "GET /syhz-web/js/lib/amaze/css/app.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:14:58:44 +0800] "GET /syhz-web/js/lib/amaze/js/amazeui.min.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:14:58:44 +0800] "GET /syhz-web/js/lib/amaze/js/jquery.min.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:14:58:44 +0800] "GET /syhz-web/js/lib/Validform/Validform_Datatype.js HTTP/1.1" 304 -
